"순번","비상소화장치ID","비상소화장치번호","서소코드","최종변경일시","새주소","위도","경도"
"988","909805303","3-31","90252","20090324164816"," ","37.5897016","127.0903764"
"989","900406003","3-28","90252","20090324184958","새뜻길44-3","37.5924934","127.0900602"
"1059","879611015","000127","87252","20090423112457","믿음길31","37.4811132","126.9322121"
"1060","740104004","000116","74252","20090415181518"," ","37.5453968","126.9848804"
"1061","789312017","34","78251","20090324191350"," ","37.598059","126.9273992"
"1062","789606001","49","78251","20090324193402"," ","37.5852655","126.9176461"
"1063","859606001","000057","85252","20090325124000"," ","37.5019775","126.8532276"
"1064","739606003","000073","73255","20090415081239"," ","37.5372571","127.050067"
"1065","719409008","5-13","71255","20090326192445"," ","37.5958447","126.9651912"
"1066","820211001","000087","82251","20090425143423","당말4길13","37.5412503","127.1329114"
"1068","739808020","000086","73255","20090415081254","능말동길26","37.5530879","127.0847289"
"1069","769305012","000018","76250","20090326152249"," ","37.5212443","126.9064905"
"1070","769501007","000044","76250","20090326152336","시장중앙2길9-1","37.5209878","126.9076521"
"1071","719810019","2-12","71252","20090401111725","송석원6길5","37.583424","126.9676518"
"1072","829810031","000077","82250","20090421232404"," ","37.5570699","127.1732948"
"1073","790207006","000062","79253","20090331114348"," ","37.4669209","127.0979274"
"1074","719508012","01-07","71250","20090401135311","화개1길20","37.5820811","126.9822247"
"1075","719706004","4-47","71254","20090331080521","시계골목길11","37.5693263","126.9973327"
"1076","910108004","000302","91251","20090330154325","달빛길32","37.5054394","126.9666952"
"1077","879305002","000075","91250","20090410091854","향나무2길35","37.4898988","126.9134705"
"1079","719706006","000298","72252","20090328190830","부엉바위길56","37.5578351","126.9857585"
"1080","720109003","000235","72254","20090402002137"," ","37.5536784","127.0052367"
"1081","849810039","106","84251","20090326162415","안골1길22-1","37.6899566","127.0410288"
"1082","910209007","000321","91251","20090330160521"," ","37.5038326","126.9670531"
"1083","840307004","124","84251","20090403192143"," ","37.6650562","127.034852"
"1084","900311003","2-17","90251","20090408171741","민들레2길27","37.5872683","127.077316"
"1085","820410001","000092","82253","20090423190217","단풍나무2길6-13","37.5513013","127.1366929"
"1086","809810001","000032","80251","20090425125119"," ","37.4859157","126.9908289"
"1087","719508005","4-35","71254","20090331075917"," ","37.5830074","126.9966762"
"1088","869702004","4-4","86253","20090402201928"," ","37.6235163","127.053498"
"1002","880006013","000013","88251","20090429090049"," ","37.5005124","127.1540821"
"1014","839706006","000061","83252","20090401232730","절두산1길12","37.5447535","126.9148248"
"1031","719606001","000244","72255","20090328131402"," ","37.5543657","126.9750154"
"1043","879506001","000063","87252","20090326094851"," ","37.4788181","126.9344113"
"1054","870106015","000159","87253","20090403091227","난향4길63","37.4630961","126.91432"
"1067","789312001","66","92252","20090402234820"," ","37.5867882","126.9307471"
"1078","790103030","000028","79252","20090331015650","융성길10","37.4970648","127.0494342"
"1089","779810003","147","77250","20090326170548"," ","37.598225","127.0283652"
"1091","790103039","000037","79250","20090401151430","대치시장길33","37.5024277","127.0614966"
"1092","790207014","000070","79253","20090331115015"," ","37.4750967","127.104728"
"1093","760306002","000072","76252","20090501171029","양남시장길15","37.5229812","126.8908406"
"1094","849810004","76","84250","20090710154412","쌍문옛3길25","37.6588271","127.0369386"
"1095","719508003","4-32","71254","20090331080554"," ","37.5689115","126.9967936"
"1096","719909004","000358","72255","20090327201135"," ","37.5541979","126.9625029"
"1097","719909005","000357","72255","20090325112844"," ","37.5588459","126.9618549"
"1098","739808026","000097","73253","20090422145947"," ","37.566155","127.0271955"
"1099","880006002","000002","88251","20090329153045"," ","37.4963366","127.1475367"
"1100","729504010","000097","72250","20090401223433"," ","37.5692676","127.0129531"
"1101","729512008","000146","72250","20090324234116"," ","37.5573261","127.0162971"
"1103","729406015","000054","72250","20090401223413"," ","37.5737464","127.0166942"
"1104","909605251","3-3","90252","20090324165350"," ","37.6027888","127.1033864"
"1105","739808031","000106","73255","20090415081348","새촌2길13","37.5421403","127.0477291"
"1106","790103042","000040","79250","20090401151416","닥점안길16","37.5166869","127.0640073"
"1107","829810026","000072","82251","20090422101131","설린옛8길13","37.5414651","127.1197302"
"1108","879711006","000121","87250","20090402211411","남현2길19","37.4738395","126.9749587"
"1109","730105008","000118","73254","20090420140035","안산길17-1","37.5457872","127.0262728"
"1110","849708005","57","84250","20090326193645","꽃동네10길13","37.6538732","127.0220278"
"1111","859005003","000010","85254","20090326202404"," ","37.4662964","126.8934446"
"1112","919904022","000031","91252","20090408122407"," ","37.5020916","126.9319414"
"1114","859412007","000043","85254","20090326210228"," ","37.4761876","126.9008595"
"1115","850205003","000086","85254","20090326210618"," ","37.4716307","126.9045624"
"1116","859506002","000054","85254","20090326210933"," ","37.4703856","126.9048906"
"1117","859310004","000024","85254","20090326211051"," ","37.474917","126.9050153"
"1118","879912087","000038","91251","20090330155821"," ","37.493199","126.9772314"
"1119","910104012","000295","91251","20090330155742"," ","37.4897379","126.9793601"
"1120","859806002","000078","85254","20090326212154"," ","37.4648937","126.9057218"
"990","789306017","17","78251","20090324192341"," ","37.5986469","126.9347918"
"991","780209017","81","78251","20090324192559"," ","37.5994251","126.9349817"
"992","789306005","19","78251","20090324192700"," ","37.598277","126.9315036"
"993","789412004","46","78251","20090423112826"," ","37.5970569","126.9309708"
"994","789312022","39","78251","20090324192932"," ","37.6007632","126.9304695"
"995","780001010","59","78251","20090324193233"," ","37.5957419","126.9213975"
"996","789606004","83","78251","20090324193507"," ","37.5866104","126.9181059"
"997","849810057","133","84251","20090324201250"," ","37.6692456","127.0348253"
"998","879505002","000039","87253","20090324204144"," ","37.4797193","126.9161694"
"999","719409017","5-36","71255","20090326192725"," ","37.6001205","126.9557048"
"1000","719810111","5-40","71255","20090324235605"," ","37.5978713","126.9646334"
"978","910311007","000330","91253","20090409103128","미담9길29","37.4913191","126.9624015"
"1001","759406004","024","75255","20090504121905"," ","37.6001485","127.0653371"
"1003","729911004","254","72255","20090423101600"," ","37.5596153","126.9672123"
"1004","729911007","57","72255","20090325101745"," ","37.5597303","126.9664838"
"1005","770405001","194","77252","20090325111552","믿음1길9","37.6119319","127.0061182"
"1006","859806007","16","85252","20090325123808"," ","37.5056811","126.8489504"
"1007","859605001","000058","85252","20090325124123"," ","37.5000157","126.8462501"
"1008","859412005","000041","85252","20090325124356"," ","37.4987698","126.8457091"
"1009","850104001","000082","85252","20090325125007"," ","37.5047459","126.8501391"
"1010","859506003","000055","85252","20090325125156"," ","37.5062522","126.8496448"
"1011","858906001","000014","85252","20090325125251"," ","37.5049299","126.8508164"
"1012","859312001","000040","85252","20090325125511"," ","37.5074945","126.8488818"
"1013","879912056","000033","87251","20090402233706"," ","37.4854828","126.9483485"
"1015","839211011","000027","83251","20090328204418"," ","37.5503071","126.9482737"
"1016","839211016","000024","83250","20090409092920"," ","37.5499809","126.9291321"
"1017","789312026","10","92250","20100125050549"," ","37.5736775","126.929742"
"1018","739206013","000042","73253","20090420102419"," ","37.5547895","127.0406734"
"1019","739206038","000003","73254","20090420134534","금호돌산길66","37.5491863","127.0141553"
"1020","739606001","000069","73254","20090423145330"," ","37.5466262","127.0269055"
"1021","779501008","58","77250","20090326164436"," ","37.6049961","127.0286815"
"1022","779908006","92","77251","20090409130132"," ","37.5925206","126.9909482"
"1023","769306001","000023","76254","20090328090043"," ","37.5148166","126.9198632"
"1024","748909005","000005","74251","20090329210154"," ","37.5368439","126.9876385"
"1025","749205004","000014","74252","20090326231819","미리내길11","37.5471853","126.9828777"
"1026","729406013","06-08","71257","20090402225754"," ","37.5748653","127.0168569"
"1027","719501016","5-1","71255","20090326191142","개울1길5-2","37.6066979","126.9576002"
"1028","719605006","000257","72255","20090325113003"," ","37.5585079","126.9634751"
"1029","779610002","84","77253","20090423093831"," ","37.6162115","127.0435209"
"1030","759507001","026","75255","20090504121927"," ","37.5926789","127.0625519"
"1032","790207019","000075","79253","20090331114707","방죽마을3로13","37.4720738","127.1047492"
"1033","719409007","132","92253","20090402190237","경기대길21-5","37.5613344","126.961505"
"1034","870106016","000160","87253","20090403090211","법원단지2길19","37.4753397","126.9188284"
"1035","780001011","57","78251","20090324193302"," ","37.5955136","126.9223241"
"1036","759805013","004","75255","20090504121414"," ","37.5845167","127.0665067"
"1037","729504027","000095","72251","20090329204117","번창길34-1","37.5646289","126.9954638"
"1038","779001001","1","77250","20090326163555"," ","37.6099888","127.0345102"
"1039","869812011","4-3","90253","20090414101157"," ","37.5926061","127.0767957"
"1040","839808033","000096","83252","20090329230037"," ","37.5641507","126.9175608"
"1041","879512017","000016","87251","20090424105049"," ","37.4838999","126.954097"
"1042","879912084","000033","91251","20090330152043","용봉길50","37.5110501","126.9561633"
"1044","739506010","000067","73250","20090413195432"," ","37.5487401","127.1049986"
"1045","749406006","000040","74253","20090423185805"," ","37.5391779","126.957709"
"1046","779501001","51","77251","20090409194735"," ","37.5948057","127.0007378"
"1047","728901002","000007","72250","20090329133226"," ","37.5673422","127.0182967"
"1048","729001001","06-45","71257","20090402230941"," ","37.5791769","127.0093318"
"1049","809810008","000039","80251","20090328170026"," ","37.4800014","126.9959987"
"1050","809810012","000042","80251","20090325185636"," ","37.4766985","126.9917018"
"1051","778906002","3","77250","20090326185024"," ","37.5953502","127.0365281"
"1052","909611137","3-10","90252","20090324184851"," ","37.5929284","127.1009556"
"1053","719809010","01-16","71250","20090417205236","소천골길8-1","37.5752163","126.9846404"
"1055","910209008","000322","91253","20090409103009","학수25길17","37.4927557","126.9673673"
"1056","809810030","000062","80254","20090407000617","낙타길50","37.5075243","127.0212432"
"1057","770106002","181","77250","20090326165644","종암로118-17","37.6007622","127.0347705"
"1058","870106007","000151","87250","20090402211559","샘마을16길27-13","37.4645614","126.9359252"
"894","759406005","025","75251","20090504120940","천장산길31","37.601019","127.0600646"
"895","790207002","000059","79250","20090401151423","목련공원길49","37.4991687","127.0570042"
